YEAR,MONTH,DATE,HOUR,MIN,PREDICTED,ACTUAL,ERROR,ERROR_RUN_SUM
2015,4,31,10,0,,0.02121,,
2015,4,31,11,0,,0.02123,,
2015,4,31,12,0,,0.02131,,
2015,4,31,13,0,,0.02086,,
2015,4,31,14,0,,0.02079,,
2015,4,31,15,0,,0.02099,,
2015,4,31,16,0,,0.02211,,
2015,4,31,17,0,,0.0226,,
2015,4,31,18,0,,0.02254,,
2015,4,31,19,0,,0.02231,,
2015,4,31,20,0,,0.02381,,
2015,4,31,21,0,,0.0278,,
2015,4,31,22,0,,0.02162,,
2015,4,31,23,0,,0.01951,,
2015,5,1,0,0,,0.01499,,
2015,5,1,1,0,,0.01482,,
2015,5,1,2,0,,0.01324,,
2015,5,1,3,0,,0.01435,,
2015,5,1,4,0,,0.01776,,
2015,5,1,5,0,,0.01903,,
2015,5,1,6,0,,0.02076,,
2015,5,1,7,0,,0.02341,,
2015,5,1,8,0,,0.0232,,
2015,5,1,9,0,,0.02445,,
2015,5,1,10,0,,0.02499,,
2015,5,1,11,0,,0.02696,,
2015,5,1,12,0,,0.02783,,
2015,5,1,13,0,,0.02827,,
2015,5,1,14,0,,0.02802,,
2015,5,1,15,0,,0.02686,,
2015,5,1,16,0,,0.02746,,
2015,5,1,17,0,,0.02644,,
2015,5,1,18,0,,0.02601,,
2015,5,1,19,0,,0.02554,,
2015,5,1,20,0,,0.02689,,
2015,5,1,21,0,,0.02379,,
2015,5,1,22,0,,0.02037,,
2015,5,1,23,0,,0.0184,,
2015,5,2,0,0,,0.01616,,
2015,5,2,1,0,,0.0157,,
2015,5,2,2,0,,0.01426,,
2015,5,2,3,0,,0.01497,,
2015,5,2,4,0,,0.01724,,
2015,5,2,5,0,,0.01856,,
2015,5,2,6,0,,0.02294,,
2015,5,2,7,0,,0.02504,,
2015,5,2,8,0,,0.02508,,
2015,5,2,9,0,,0.02659,,
2015,5,2,10,0,,0.02892,,
2015,5,2,11,0,,0.03015,,
2015,5,2,12,0,,0.03045,,
2015,5,2,13,0,,0.03076,,
2015,5,2,14,0,,0.03067,,
2015,5,2,15,0,,0.03028,,
2015,5,2,16,0,,0.02933,,
2015,5,2,17,0,,0.0277,,
2015,5,2,18,0,,0.02624,,
2015,5,2,19,0,,0.02532,,
2015,5,2,20,0,,0.02676,,
2015,5,2,21,0,,0.02334,,
2015,5,2,22,0,,0.02027,,
2015,5,2,23,0,,0.01858,,
2015,5,3,0,0,,0.01441,,
2015,5,3,1,0,,0.0133,,
2015,5,3,2,0,,0.01197,,
2015,5,3,3,0,,0.01246,,
2015,5,3,4,0,,0.01503,,
2015,5,3,5,0,,0.0178,,
2015,5,3,6,0,,0.02093,,
2015,5,3,7,0,,0.02329,,
2015,5,3,8,0,,0.0242,,
2015,5,3,9,0,,0.02545,,
2015,5,3,10,0,,0.02637,,
2015,5,3,11,0,,0.02833,,
2015,5,3,12,0,,0.02876,,
2015,5,3,13,0,,0.03025,,
2015,5,3,14,0,,0.03075,,
2015,5,3,15,0,,0.03141,,
2015,5,3,16,0,,0.0315,,
2015,5,3,17,0,,0.02953,,
2015,5,3,18,0,,0.02792,,
2015,5,3,19,0,,0.02729,,
2015,5,3,20,0,,0.02847,,
2015,5,3,21,0,,0.0255,,
2015,5,3,22,0,,0.02078,,
2015,5,3,23,0,,0.01917,,
2015,5,4,0,0,,0.01532,,
2015,5,4,1,0,,0.01299,,
2015,5,4,2,0,,0.01169,,
2015,5,4,3,0,,0.0119,,
2015,5,4,4,0,,0.01517,,
2015,5,4,5,0,,0.01846,,
2015,5,4,6,0,,0.02127,,
2015,5,4,7,0,,0.0239,,
2015,5,4,8,0,,0.02645,,
2015,5,4,9,0,,0.02756,,
2015,5,4,10,0,,0.02955,,
2015,5,4,11,0,,0.03101,,
2015,5,4,12,0,,0.03285,,
2015,5,4,13,0,,0.03474,,
2015,5,4,14,0,,0.03691,,
2015,5,4,15,0,,0.03898,,
2015,5,4,16,0,,0.03588,,
2015,5,4,17,0,,0.03361,,
2015,5,4,18,0,,0.03264,,
2015,5,4,19,0,,0.02985,,
2015,5,4,20,0,,0.03095,,
2015,5,4,21,0,,0.02656,,
2015,5,4,22,0,,0.0222,,
2015,5,4,23,0,,0.01998,,
2015,5,5,0,0,,0.01876,,
2015,5,5,1,0,,0.01728,,
2015,5,5,2,0,,0.01616,,
2015,5,5,3,0,,0.01612,,
2015,5,5,4,0,,0.01836,,
2015,5,5,5,0,,0.01929,,
2015,5,5,6,0,,0.02176,,
2015,5,5,7,0,,0.02478,,
2015,5,5,8,0,,0.02628,,
2015,5,5,9,0,,0.02821,,
2015,5,5,10,0,,0.03091,,
2015,5,5,11,0,,0.03315,,
2015,5,5,12,0,,0.03563,,
2015,5,5,13,0,,0.03831,,
2015,5,5,14,0,,0.03818,,
2015,5,5,15,0,,0.03731,,
2015,5,5,16,0,,0.03597,,
2015,5,5,17,0,,0.03144,,
2015,5,5,18,0,,0.02857,,
2015,5,5,19,0,,0.02776,,
2015,5,5,20,0,,0.02878,,
2015,5,5,21,0,,0.02557,,
2015,5,5,22,0,,0.02223,,
2015,5,5,23,0,,0.0195,,
2015,5,6,0,0,,0.01498,,
2015,5,6,1,0,,0.01282,,
2015,5,6,2,0,,0.00848,,
2015,5,6,3,0,,0.00659,,
2015,5,6,4,0,,0.00523,,
2015,5,6,5,0,,0.00496,,
2015,5,6,6,0,,0.01372,,
2015,5,6,7,0,,0.02019,,
2015,5,6,8,0,,0.02282,,
2015,5,6,9,0,,0.02371,,
2015,5,6,10,0,,0.02623,,
2015,5,6,11,0,,0.02751,,
2015,5,6,12,0,,0.02773,,
2015,5,6,13,0,,0.02865,,
2015,5,6,14,0,,0.0289,,
2015,5,6,15,0,,0.02932,,
2015,5,6,16,0,,0.02931,,
2015,5,6,17,0,,0.02893,,
2015,5,6,18,0,,0.02596,,
2015,5,6,19,0,,0.02454,,
2015,5,6,20,0,,0.02423,,
2015,5,6,21,0,,0.02264,,
2015,5,6,22,0,,0.01956,,
2015,5,6,23,0,,0.01744,,
2015,5,7,0,0,,0.01123,,
2015,5,7,1,0,,0.00853,,
2015,5,7,2,0,,0.00453,,
2015,5,7,3,0,,0.00344,,
2015,5,7,4,0,,0.00287,,
2015,5,7,5,0,,0.00321,,
2015,5,7,6,0,,0.00565,,
2015,5,7,7,0,,0.0141,,
2015,5,7,8,0,,0.01794,,
2015,5,7,9,0,,0.01963,,
2015,5,7,10,0,,0.02136,,
2015,5,7,11,0,,0.02288,,
2015,5,7,12,0,,0.02512,,
2015,5,7,13,0,,0.02595,,
2015,5,7,14,0,,0.02747,,
2015,5,7,15,0,,0.02809,,
2015,5,7,16,0,,0.02948,,
2015,5,7,17,0,,0.02821,,
2015,5,7,18,0,,0.0264,,
2015,5,7,19,0,,0.02496,,
2015,5,7,20,0,,0.02596,,
2015,5,7,21,0,,0.02418,,
2015,5,7,22,0,,0.01957,,
2015,5,7,23,0,,0.01826,,
2015,5,8,0,0,,0.01636,,
2015,5,8,1,0,,0.01479,,
2015,5,8,2,0,,0.01376,,
2015,5,8,3,0,,0.01385,,
2015,5,8,4,0,,0.01606,,
2015,5,8,5,0,,0.0183,,
2015,5,8,6,0,,0.02082,,
2015,5,8,7,0,,0.02052,,
2015,5,8,8,0,,0.02332,,
2015,5,8,9,0,,0.02364,,
2015,5,8,10,0,,0.02723,,
2015,5,8,11,0,,0.03039,,
2015,5,8,12,0,,0.03245,,
2015,5,8,13,0,,0.03522,,
2015,5,8,14,0,,0.03551,,
2015,5,8,15,0,,0.03844,,
2015,5,8,16,0,,0.03739,,
2015,5,8,17,0,,0.03431,,
2015,5,8,18,0,,0.03073,,
2015,5,8,19,0,,0.02965,,
2015,5,8,20,0,,0.0291,,
2015,5,8,21,0,,0.0267,,
2015,5,8,22,0,,0.02099,,
2015,5,8,23,0,,0.01959,,
2015,5,9,0,0,,0.019,,
2015,5,9,1,0,,0.01674,,
2015,5,9,2,0,,0.01484,,
2015,5,9,3,0,,0.01514,,
2015,5,9,4,0,,0.01706,,
2015,5,9,5,0,,0.01932,,
2015,5,9,6,0,,0.02103,,
2015,5,9,7,0,,0.02419,,
2015,5,9,8,0,,0.02649,,
2015,5,9,9,0,,0.0275,,
2015,5,9,10,0,,0.03055,,
2015,5,9,11,0,,0.03246,,
2015,5,9,12,0,,0.03384,,
2015,5,9,13,0,,0.03593,,
2015,5,9,14,0,,0.03843,,
2015,5,9,15,0,,0.0409,,
2015,5,9,16,0,,0.04107,,
2015,5,9,17,0,,0.03616,,
2015,5,9,18,0,,0.03277,,
2015,5,9,19,0,,0.03119,,
2015,5,9,20,0,,0.03026,,
2015,5,9,21,0,,0.02709,,
2015,5,9,22,0,,0.02381,,
2015,5,9,23,0,,0.02002,,
2015,5,10,0,0,,0.01914,,
2015,5,10,1,0,,0.01733,,
2015,5,10,2,0,,0.01533,,
2015,5,10,3,0,,0.01513,,
2015,5,10,4,0,,0.01745,,
2015,5,10,5,0,,0.01945,,
2015,5,10,6,0,,0.02137,,
2015,5,10,7,0,,0.02365,,
2015,5,10,8,0,,0.02609,,
2015,5,10,9,0,,0.02859,,
2015,5,10,10,0,,0.03233,,
2015,5,10,11,0,,0.03369,,
2015,5,10,12,0,,0.03891,,
2015,5,10,13,0,,0.04272,,
2015,5,10,14,0,,0.04623,,
2015,5,10,15,0,,0.05064,,
2015,5,10,16,0,,0.0496,,
2015,5,10,17,0,,0.04262,,
2015,5,10,18,0,,0.03902,,
2015,5,10,19,0,,0.03466,,
2015,5,10,20,0,,0.0337,,
2015,5,10,21,0,,0.02829,,
2015,5,10,22,0,,0.02461,,
2015,5,10,23,0,,0.02158,,
2015,5,11,0,0,,0.01908,,
2015,5,11,1,0,,0.01677,,
2015,5,11,2,0,,0.01516,,
2015,5,11,3,0,,0.0142,,
2015,5,11,4,0,,0.01733,,
2015,5,11,5,0,,0.01974,,
2015,5,11,6,0,,0.02371,,
2015,5,11,7,0,,0.02649,,
2015,5,11,8,0,,0.02899,,
2015,5,11,9,0,,0.03054,,
2015,5,11,10,0,,0.03551,,
2015,5,11,11,0,,0.03755,,
2015,5,11,12,0,,0.04183,,
2015,5,11,13,0,,0.04566,,
2015,5,11,14,0,,0.04798,,
2015,5,11,15,0,,0.05111,,
2015,5,11,16,0,,0.04753,,
2015,5,11,17,0,,0.0441,,
2015,5,11,18,0,,0.03948,,
2015,5,11,19,0,,0.03254,,
2015,5,11,20,0,,0.03255,,
2015,5,11,21,0,,0.02815,,
2015,5,11,22,0,,0.02501,,
2015,5,11,23,0,,0.0208,,
2015,5,12,0,0,,0.01915,,
2015,5,12,1,0,,0.01777,,
2015,5,12,2,0,,0.01638,,
2015,5,12,3,0,,0.01571,,
2015,5,12,4,0,,0.01723,,
2015,5,12,5,0,,0.01925,,
2015,5,12,6,0,,0.02156,,
2015,5,12,7,0,,0.02419,,
2015,5,12,8,0,,0.02626,,
2015,5,12,9,0,,0.02724,,
2015,5,12,10,0,,0.02928,,
2015,5,12,11,0,,0.03123,,
2015,5,12,12,0,,0.03364,,
2015,5,12,13,0,,0.03649,,
2015,5,12,14,0,,0.03817,,
2015,5,12,15,0,,0.03953,,
2015,5,12,16,0,,0.0379,,
2015,5,12,17,0,,0.03314,,
2015,5,12,18,0,,0.02982,,
2015,5,12,19,0,,0.02788,,
2015,5,12,20,0,,0.02752,,
2015,5,12,21,0,,0.02581,,
2015,5,12,22,0,,0.02324,,
2015,5,12,23,0,,0.02072,,
2015,5,13,0,0,,0.01999,,
2015,5,13,1,0,,0.01889,,
2015,5,13,2,0,,0.01746,,
2015,5,13,3,0,,0.01658,,
2015,5,13,4,0,,0.01782,,
2015,5,13,5,0,,0.0181,,
2015,5,13,6,0,,0.0189,,
2015,5,13,7,0,,0.02075,,
2015,5,13,8,0,,0.02282,,
2015,5,13,9,0,,0.02433,,
2015,5,13,10,0,,0.02564,,
2015,5,13,11,0,,0.02711,,
2015,5,13,12,0,,0.02812,,
2015,5,13,13,0,,0.02988,,
2015,5,13,14,0,,0.03049,,
2015,5,13,15,0,,0.03063,,
2015,5,13,16,0,,0.03108,,
2015,5,13,17,0,,0.02985,,
2015,5,13,18,0,,0.02769,,
2015,5,13,19,0,,0.02582,,
2015,5,13,20,0,,0.02511,,
2015,5,13,21,0,,0.02352,,
2015,5,13,22,0,,0.02219,,
2015,5,13,23,0,,0.02073,,
2015,5,14,0,0,,0.0197,,
2015,5,14,1,0,,0.01912,,
2015,5,14,2,0,,0.01769,,
2015,5,14,3,0,,0.01665,,
2015,5,14,4,0,,0.01707,,
2015,5,14,5,0,,0.01652,,
2015,5,14,6,0,,0.01785,,
2015,5,14,7,0,,0.02083,,
2015,5,14,8,0,,0.02256,,
2015,5,14,9,0,,0.02401,,
2015,5,14,10,0,,0.02529,,
2015,5,14,11,0,,0.02769,,
2015,5,14,12,0,,0.02935,,
2015,5,14,13,0,,0.03046,,
2015,5,14,14,0,,0.03123,,
2015,5,14,15,0,,0.03221,,
2015,5,14,16,0,,0.03393,,
2015,5,14,17,0,,0.03329,,
2015,5,14,18,0,,0.03064,,
2015,5,14,19,0,,0.02843,,
2015,5,14,20,0,,0.02847,,
2015,5,14,21,0,,0.02631,,
2015,5,14,22,0,,0.02367,,
2015,5,14,23,0,,0.02131,,
2015,5,15,0,0,,0.0202,,
2015,5,15,1,0,,0.01856,,
2015,5,15,2,0,,0.01836,,
2015,5,15,3,0,,0.01838,,
2015,5,15,4,0,,0.01931,,
2015,5,15,5,0,,0.0201,,
2015,5,15,6,0,,0.0227,,
2015,5,15,7,0,,0.02464,,
2015,5,15,8,0,,0.02614,,
2015,5,15,9,0,,0.02915,,
2015,5,15,10,0,,0.03099,,
2015,5,15,11,0,,0.03443,,
2015,5,15,12,0,,0.03677,,
2015,5,15,13,0,,0.03987,,
2015,5,15,14,0,,0.0408,,
2015,5,15,15,0,,0.04277,,
2015,5,15,16,0,,0.04241,,
2015,5,15,17,0,,0.03855,,
2015,5,15,18,0,,0.03553,,
2015,5,15,19,0,,0.03071,,
2015,5,15,20,0,,0.03024,,
2015,5,15,21,0,,0.02633,,
2015,5,15,22,0,,0.02385,,
2015,5,15,23,0,,0.02145,,
2015,5,16,0,0,,0.0205,,
2015,5,16,1,0,,0.01932,,
2015,5,16,2,0,,0.01868,,
2015,5,16,3,0,,0.01834,,
2015,5,16,4,0,,0.01902,,
2015,5,16,5,0,,0.02043,,
2015,5,16,6,0,,0.02226,,
2015,5,16,7,0,,0.02404,,
2015,5,16,8,0,,0.02579,,
2015,5,16,9,0,,0.02663,,
2015,5,16,10,0,,0.02868,,
2015,5,16,11,0,,0.03141,,
2015,5,16,12,0,,0.03273,,
2015,5,16,13,0,,0.03536,,
2015,5,16,14,0,,0.03687,,
2015,5,16,15,0,,0.03916,,
2015,5,16,16,0,,0.03658,,
2015,5,16,17,0,,0.03286,,
2015,5,16,18,0,,0.03045,,
2015,5,16,19,0,,0.02757,,
2015,5,16,20,0,,0.02738,,
2015,5,16,21,0,,0.02493,,
2015,5,16,22,0,,0.02246,,
2015,5,16,23,0,,0.0206,,
2015,5,17,0,0,,0.01996,,
2015,5,17,1,0,,0.0187,,
2015,5,17,2,0,,0.01775,,
2015,5,17,3,0,,0.01804,,
2015,5,17,4,0,,0.0194,,
2015,5,17,5,0,,0.02071,,
2015,5,17,6,0,,0.02159,,
2015,5,17,7,0,,0.02382,,
2015,5,17,8,0,,0.02478,,
2015,5,17,9,0,,0.0255,,
2015,5,17,10,0,,0.02737,,
2015,5,17,11,0,,0.02921,,
2015,5,17,12,0,,0.03015,,
2015,5,17,13,0,,0.03211,,
2015,5,17,14,0,,0.03389,,
2015,5,17,15,0,,0.03435,,
2015,5,17,16,0,,0.03339,,
2015,5,17,17,0,,0.03085,,
2015,5,17,18,0,,0.02999,,
2015,5,17,19,0,,0.02836,,
2015,5,17,20,0,,0.02753,,
2015,5,17,21,0,,0.02568,,
2015,5,17,22,0,,0.02351,,
2015,5,17,23,0,,0.02171,,
2015,5,18,0,0,,0.02091,,
2015,5,18,1,0,,0.0192,,
2015,5,18,2,0,,0.01867,,
2015,5,18,3,0,,0.01857,,
2015,5,18,4,0,,0.01945,,
2015,5,18,5,0,,0.02127,,
2015,5,18,6,0,,0.02313,,
2015,5,18,7,0,,0.02463,,
2015,5,18,8,0,,0.02617,,
2015,5,18,9,0,,0.02735,,
2015,5,18,10,0,,0.02965,,
2015,5,18,11,0,,0.0328,,
2015,5,18,12,0,,0.0352,,
2015,5,18,13,0,,0.03837,,
2015,5,18,14,0,,0.03953,,
2015,5,18,15,0,,0.04102,,
2015,5,18,16,0,,0.03782,,
2015,5,18,17,0,,0.03497,,
2015,5,18,18,0,,0.03342,,
2015,5,18,19,0,,0.03011,,
2015,5,18,20,0,,0.02832,,
2015,5,18,21,0,,0.02626,,
2015,5,18,22,0,,0.02356,,
2015,5,18,23,0,,0.02137,,
2015,5,19,0,0,,0.02035,,
2015,5,19,1,0,,0.0192,,
2015,5,19,2,0,,0.01816,,
2015,5,19,3,0,,0.01747,,
2015,5,19,4,0,,0.01883,,
2015,5,19,5,0,,0.02031,,
2015,5,19,6,0,,0.02157,,
2015,5,19,7,0,,0.02419,,
2015,5,19,8,0,,0.02568,,
2015,5,19,9,0,,0.02691,,
2015,5,19,10,0,,0.02853,,
2015,5,19,11,0,,0.02962,,
2015,5,19,12,0,,0.03088,,
2015,5,19,13,0,,0.03313,,
2015,5,19,14,0,,0.03397,,
2015,5,19,15,0,,0.0338,,
2015,5,19,16,0,,0.03116,,
2015,5,19,17,0,,0.02988,,
2015,5,19,18,0,,0.0284,,
2015,5,19,19,0,,0.02667,,
2015,5,19,20,0,,0.02586,,
2015,5,19,21,0,,0.02409,,
2015,5,19,22,0,,0.02178,,
2015,5,19,23,0,,0.02,,
2015,5,20,0,0,,0.01808,,
2015,5,20,1,0,,0.01697,,
2015,5,20,2,0,,0.01587,,
2015,5,20,3,0,,0.01537,,
2015,5,20,4,0,,0.01538,,
2015,5,20,5,0,,0.01598,,
2015,5,20,6,0,,0.01745,,
2015,5,20,7,0,,0.01974,,
2015,5,20,8,0,,0.02296,,
2015,5,20,9,0,,0.02458,,
2015,5,20,10,0,,0.02666,,
2015,5,20,11,0,,0.02847,,
2015,5,20,12,0,,0.02963,,
2015,5,20,13,0,,0.03123,,
2015,5,20,14,0,,0.0333,,
2015,5,20,15,0,,0.03581,,
2015,5,20,16,0,,0.03626,,
2015,5,20,17,0,,0.03404,,
2015,5,20,18,0,,0.03103,,
2015,5,20,19,0,,0.02801,,
2015,5,20,20,0,,0.02768,,
2015,5,20,21,0,,0.02559,,
2015,5,20,22,0,,0.02343,,
2015,5,20,23,0,,0.02215,,
2015,5,21,0,0,,0.01953,,
2015,5,21,1,0,,0.01819,,
2015,5,21,2,0,,0.01688,,
2015,5,21,3,0,,0.01622,,
2015,5,21,4,0,,0.01617,,
2015,5,21,5,0,,0.01646,,
2015,5,21,6,0,,0.01815,,
2015,5,21,7,0,,0.02094,,
2015,5,21,8,0,,0.02348,,
2015,5,21,9,0,,0.02528,,
2015,5,21,10,0,,0.02745,,
2015,5,21,11,0,,0.02891,,
2015,5,21,12,0,,0.03049,,
2015,5,21,13,0,,0.03245,,
2015,5,21,14,0,,0.03332,,
2015,5,21,15,0,,0.03706,,
2015,5,21,16,0,,0.03782,,
2015,5,21,17,0,,0.03727,,
2015,5,21,18,0,,0.03382,,
2015,5,21,19,0,,0.02954,,
2015,5,21,20,0,,0.02867,,
2015,5,21,21,0,,0.02605,,
2015,5,21,22,0,,0.02352,,
2015,5,21,23,0,,0.02165,,
2015,5,22,0,0,,0.01939,,
2015,5,22,1,0,,0.01725,,
2015,5,22,2,0,,0.01603,,
2015,5,22,3,0,,0.01618,,
2015,5,22,4,0,,0.01766,,
2015,5,22,5,0,,0.01977,,
2015,5,22,6,0,,0.02267,,
2015,5,22,7,0,,0.02515,,
2015,5,22,8,0,,0.02725,,
2015,5,22,9,0,,0.03042,,
2015,5,22,10,0,,0.03187,,
2015,5,22,11,0,,0.03524,,
2015,5,22,12,0,,0.03934,,
2015,5,22,13,0,,0.0431,,
2015,5,22,14,0,,0.04579,,
2015,5,22,15,0,,0.05059,,
2015,5,22,16,0,,0.04729,,
2015,5,22,17,0,,0.04059,,
2015,5,22,18,0,,0.03806,,
2015,5,22,19,0,,0.03323,,
2015,5,22,20,0,,0.03073,,
2015,5,22,21,0,,0.02797,,
2015,5,22,22,0,,0.02438,,
2015,5,22,23,0,,0.02273,,
2015,5,23,0,0,,0.02067,,
2015,5,23,1,0,,0.01934,,
2015,5,23,2,0,,0.01852,,
2015,5,23,3,0,,0.01815,,
2015,5,23,4,0,,0.01915,,
2015,5,23,5,0,,0.0204,,
2015,5,23,6,0,,0.02398,,
2015,5,23,7,0,,0.02574,,
2015,5,23,8,0,,0.02822,,
2015,5,23,9,0,,0.03036,,
2015,5,23,10,0,,0.03165,,
2015,5,23,11,0,,0.03441,,
2015,5,23,12,0,,0.0377,,
2015,5,23,13,0,,0.04152,,
2015,5,23,14,0,,0.04393,,
2015,5,23,15,0,,0.04708,,
2015,5,23,16,0,,0.04441,,
2015,5,23,17,0,,0.03971,,
2015,5,23,18,0,,0.03668,,
2015,5,23,19,0,,0.03183,,
2015,5,23,20,0,,0.03012,,
2015,5,23,21,0,,0.02695,,
2015,5,23,22,0,,0.025,,
2015,5,23,23,0,,0.02187,,
2015,5,24,0,0,,0.01981,,
2015,5,24,1,0,,0.01891,,
2015,5,24,2,0,,0.01802,,
2015,5,24,3,0,,0.01807,,
2015,5,24,4,0,,0.01854,,
2015,5,24,5,0,,0.0197,,
2015,5,24,6,0,,0.02169,,
2015,5,24,7,0,,0.02415,,
2015,5,24,8,0,,0.02587,,
2015,5,24,9,0,,0.02763,,
2015,5,24,10,0,,0.02821,,
2015,5,24,11,0,,0.03031,,
2015,5,24,12,0,,0.03223,,
2015,5,24,13,0,,0.0367,,
2015,5,24,14,0,,0.03908,,
2015,5,24,15,0,,0.04276,,
2015,5,24,16,0,,0.04142,,
2015,5,24,17,0,,0.03505,,
2015,5,24,18,0,,0.0333,,
2015,5,24,19,0,,0.03,,
2015,5,24,20,0,,0.0281,,
2015,5,24,21,0,,0.02613,,
2015,5,24,22,0,,0.0242,,
2015,5,24,23,0,,0.02145,,
2015,5,25,0,0,,0.01995,,
2015,5,25,1,0,,0.01901,,
2015,5,25,2,0,,0.01793,,
2015,5,25,3,0,,0.01778,,
2015,5,25,4,0,,0.01868,,
2015,5,25,5,0,,0.01966,,
2015,5,25,6,0,,0.02147,,
2015,5,25,7,0,,0.0241,,
2015,5,25,8,0,,0.02577,,
2015,5,25,9,0,,0.02724,,
2015,5,25,10,0,,0.0288,,
2015,5,25,11,0,,0.03115,,
2015,5,25,12,0,,0.03236,,
2015,5,25,13,0,,0.03569,,
2015,5,25,14,0,,0.03756,,
2015,5,25,15,0,,0.03954,,
2015,5,25,16,0,,0.03826,,
2015,5,25,17,0,,0.03416,,
2015,5,25,18,0,,0.03145,,
2015,5,25,19,0,,0.02919,,
2015,5,25,20,0,,0.02812,,
2015,5,25,21,0,,0.02609,,
2015,5,25,22,0,,0.02455,,
2015,5,25,23,0,,0.02205,,
2015,5,26,0,0,,0.02037,,
2015,5,26,1,0,,0.01878,,
2015,5,26,2,0,,0.0176,,
2015,5,26,3,0,,0.01766,,
2015,5,26,4,0,,0.01891,,
2015,5,26,5,0,,0.01992,,
2015,5,26,6,0,,0.02104,,
2015,5,26,7,0,,0.02297,,
2015,5,26,8,0,,0.02452,,
2015,5,26,9,0,,0.0258,,
2015,5,26,10,0,,0.02692,,
2015,5,26,11,0,,0.02816,,
2015,5,26,12,0,,0.02958,,
2015,5,26,13,0,,0.0314,,
2015,5,26,14,0,,0.03143,,
2015,5,26,15,0,,0.03158,,
2015,5,26,16,0,,0.0296,,
2015,5,26,17,0,,0.02757,,
2015,5,26,18,0,,0.0264,,
2015,5,26,19,0,,0.02528,,
2015,5,26,20,0,,0.0251,,
2015,5,26,21,0,,0.02277,,
2015,5,26,22,0,,0.02124,,
2015,5,26,23,0,,0.02034,,
2015,5,27,0,0,,0.01843,,
2015,5,27,1,0,,0.01796,,
2015,5,27,2,0,,0.01672,,
2015,5,27,3,0,,0.01652,,
2015,5,27,4,0,,0.01674,,
2015,5,27,5,0,,0.0166,,
2015,5,27,6,0,,0.0179,,
2015,5,27,7,0,,0.0196,,
2015,5,27,8,0,,0.02134,,
2015,5,27,9,0,,0.02277,,
2015,5,27,10,0,,0.02414,,
2015,5,27,11,0,,0.02521,,
2015,5,27,12,0,,0.02513,,
2015,5,27,13,0,,0.02574,,
2015,5,27,14,0,,0.02598,,
2015,5,27,15,0,,0.02685,,
2015,5,27,16,0,,0.02701,,
2015,5,27,17,0,,0.02615,,
2015,5,27,18,0,,0.02515,,
2015,5,27,19,0,,0.02417,,
2015,5,27,20,0,,0.02406,,
2015,5,27,21,0,,0.02266,,
2015,5,27,22,0,,0.02106,,
2015,5,27,23,0,,0.01937,,
2015,5,28,0,0,,0.01619,,
2015,5,28,1,0,,0.01378,,
2015,5,28,2,0,,0.01121,,
2015,5,28,3,0,,0.01034,,
2015,5,28,4,0,,0.01014,,
2015,5,28,5,0,,0.00906,,
2015,5,28,6,0,,0.01133,,
2015,5,28,7,0,,0.01797,,
2015,5,28,8,0,,0.02082,,
2015,5,28,9,0,,0.0229,,
2015,5,28,10,0,,0.02362,,
2015,5,28,11,0,,0.02474,,
2015,5,28,12,0,,0.02522,,
2015,5,28,13,0,,0.02584,,
2015,5,28,14,0,,0.02704,,
2015,5,28,15,0,,0.02724,,
2015,5,28,16,0,,0.02829,,
2015,5,28,17,0,,0.02801,,
2015,5,28,18,0,,0.02735,,
2015,5,28,19,0,,0.02637,,
2015,5,28,20,0,,0.02595,,
2015,5,28,21,0,,0.02477,,
2015,5,28,22,0,,0.02148,,
2015,5,28,23,0,,0.0203,,
2015,5,29,0,0,,0.02009,,
2015,5,29,1,0,,0.01842,,
2015,5,29,2,0,,0.01733,,
2015,5,29,3,0,,0.01669,,
2015,5,29,4,0,,0.01941,,
2015,5,29,5,0,,0.02043,,
2015,5,29,6,0,,0.02211,,
2015,5,29,7,0,,0.02417,,
2015,5,29,8,0,,0.02572,,
2015,5,29,9,0,,0.028,,
2015,5,29,10,0,,0.02967,,
2015,5,29,11,0,,0.03118,,
2015,5,29,12,0,,0.03141,,
2015,5,29,13,0,,0.033,,
2015,5,29,14,0,,0.03292,,
2015,5,29,15,0,,0.03443,,
2015,5,29,16,0,,0.03318,,
2015,5,29,17,0,,0.03151,,
2015,5,29,18,0,,0.03168,,
2015,5,29,19,0,,0.02929,,
2015,5,29,20,0,,0.0296,,
2015,5,29,21,0,,0.02595,,
2015,5,29,22,0,,0.02519,,
2015,5,29,23,0,,0.02347,,
2015,5,30,0,0,,0.01975,,
2015,5,30,1,0,,0.01752,,
2015,5,30,2,0,,0.01671,,
2015,5,30,3,0,,0.01663,,
2015,5,30,4,0,,0.01819,,
2015,5,30,5,0,,0.02073,,
2015,5,30,6,0,,0.0235,,
2015,5,30,7,0,,0.02635,,
2015,5,30,8,0,,0.02881,,
2015,5,30,9,0,,0.03159,,
2015,5,30,10,0,,0.03291,,
2015,5,30,11,0,,0.03526,,
2015,5,30,12,0,,0.03636,,
2015,5,30,13,0,,0.03899,,
2015,5,30,14,0,,0.03993,,
2015,5,30,15,0,,0.04212,,
2015,5,30,16,0,,0.03979,,
2015,5,30,17,0,,0.03586,,
2015,5,30,18,0,,0.03404,,
2015,5,30,19,0,,0.03227,,
2015,5,30,20,0,,0.03132,,
2015,5,30,21,0,,0.0273,,
2015,5,30,22,0,,0.02368,,
2015,5,30,23,0,,0.0233,,
